id_bien;code_com_dep_5;No voie;B/T/Q;Type de voie;Voie;Nombre pieces principales;Surface Carrez du 1er lot;Surface reelle bati;Surface terrain;Type local
22147;91179;7;;AV;GABRIELLE D'ESTREES;6;155.15;129;;Appartement
22148;91228;1;;ALL;JOHN FORD;3;50.88;52;;Appartement
22149;91521;9001;;FRM;DU TEMPLE;3;56.54;52;;Appartement
22150;91228;13;;ALL;BOISSY D ANGLAS;1;34.6;34;;Appartement
22151;91228;5;;SQ;CAMILLE LANGEVIN;4;81.2;81;;Appartement
22152;91691;5;;ALL;ANDRE MALRAUX;5;89.98;99;;Maison
22153;91421;2;;CHE;DESSUS VIGNES NOUZET;5;88.74;88;;Appartement
22154;91228;4;;AV;DE L EGLISE;3;70;73;;Appartement
22155;91114;45;;RUE;DES 3 CHENES;3;57.62;57;;Appartement
22156;91228;4;;RES;LE PARC DE PETIT BOURG;3;59;57;;Appartement
22157;91228;305;;QUAI;AUX FLEURS;3;65;65;;Appartement
22158;91174;3;;RUE;DES FRENES;1;25.75;28;;Appartement
22159;91617;8;;RUE;CAPITAINE ROLAND DEPLANQUE;4;108.02;78;;Maison
22160;91691;123;;RUE;CHARLES DE GAULLE;4;57.37;57;;Appartement
22161;91086;43;B;RUE;CHARLES DE GAULLE;3;120.6;138;;Maison
22162;91114;36;;RUE;DE LA POSTE;3;60.5;60;;Appartement
22163;91174;39;;AV;DARBLAY;3;54.25;63;;Appartement
22164;91201;30;;BD;DU GENERAL DE GAULLE;1;33.55;33;;Appartement
22165;91228;21;;ALL;BOISSY D ANGLAS;2;46.77;47;;Appartement
22166;91228;4;;RUE;JULES VALLES;2;54.89;55;;Appartement
22167;91589;239;;AV;ROBERT LEUTHREAU;2;90;45;;Maison
22168;91027;28;;RUE;ROBERT SCHUMAN;2;38.23;38;;Appartement
22169;91326;39;;RUE;WURTZ;3;38.18;35;;Appartement
22170;91027;61;;RUE;ROBERT SCHUMAN;3;66.23;72;;Appartement
22171;91549;24;;RES;DU PARC PIERRE;2;40.64;39;;Appartement
22172;91345;9001;;RES;VOIE DU SUD;5;83.52;82;;Appartement
22173;91027;97;;RUE;EDOUARD VAILLANT;2;49.98;50;;Appartement
22174;91377;10;;RUE;JEAN-BAPTISTE CHARCOT;4;78.4;78;;Appartement
22175;91549;14;B;RUE;ANTOINE ROCCA;4;70.09;68;;Maison
22176;91589;76;;AV;JEAN JAURES;1;22.23;23;;Appartement
22177;91326;5;;RUE;MONTTESSUY;3;49;49;;Appartement
22178;91377;8;;RUE;AMPERE;3;65.36;65;;Appartement
22179;91589;2;;RUE;ELISEE RECLUS;1;21;21;;Appartement
22180;91432;11;;RUE;JEAN MOULIN;4;79.13;78;;Maison
22181;91589;15;B;RUE;CHARLES ROSSIGNOL;2;47.71;50;;Maison
22182;91377;4;;ALL;D'AUTRICHE;5;93.02;96;;Appartement
22183;91689;6;;RUE;DE LA DIVISION LECLERC;2;43.42;43;;Appartement
22184;91345;17;;RUE;DE LA PEUPLERAIE;5;86.05;85;;Appartement
22185;91161;1;;SQ;DE PROVENCE;3;67.96;75;;Appartement
22186;91326;69;;AV;DES FAUVETTES;5;107.15;109;;Maison
22187;91027;4;;RUE;CORVISART;3;68.37;45;;Appartement
22188;91161;12;;DOM;DU CHATEAU;1;38.04;38;;Appartement
22189;91345;29;;RUE;ADOLPHE ADAM;4;88;88;;Appartement
22190;91587;24;;RUE;DE L'ARPAJONNAIS;2;50.46;50;;Appartement
22191;91044;25;;CHE;DE LA MESSE;2;47.67;24;;Appartement
22192;91687;11;;RUE;GRANDE RIVE;4;79.13;79;;Appartement
22193;91589;3;;RUE;CHATEAUBRIAND;2;45.71;46;;Appartement
22194;91549;54;;AV;DE LA LIBERTE;5;103.68;100;;Maison
22195;91161;7;;AV;DE L ILE DE FRANCE;4;80.58;82;;Appartement
22196;91687;31;;AV;DE BRETAGNE;3;60.56;60;;Appartement
22197;91027;14;;RUE;DE LA RES DU CLOS PERAULT;3;65;64;;Appartement
22198;91027;1;;RUE;BERTRAND MAUPOME;2;34.46;36;;Appartement
22199;91161;9001;;RES;DE LA CROIX BLANCHE;3;62.9;64;;Appartement
22200;91326;22;;RUE;PASTEUR;1;23.68;23;;Appartement
22201;91689;9005;;RTE;D ANTONY;3;65.41;68;;Appartement
22202;91345;113;;RUE;PDT FRANCOIS MITTERRAND;4;61.39;67;;Appartement
22203;91027;6;;RUE;DES JARDINIERS;4;85.58;84;;Appartement
22204;91687;14;;AV;JEAN MERMOZ;1;39.76;39;;Appartement
22205;91326;6;;RUE;DE SEINE;1;23.87;23;;Appartement
22206;91326;18;;RUE;DE DRAVEIL;1;19.14;19;;Appartement
22207;91377;7;;RUE;VICTOR BASCH;2;61.14;61;;Appartement
22208;91044;34;;RUE;DES JARDINS;4;107.66;108;;Maison
22209;91345;10;;RUE;GUSTAVE LEGRAND;3;54.22;68;;Appartement
22210;91685;3;;RUE;PASTEUR;4;66.83;67;;Appartement
22211;91377;8;;ALL;JULES GUESDE;4;79.03;79;;Appartement
22212;91161;9001;;RES;DE LA CROIX BLANCHE;3;62.12;64;;Appartement
22213;91377;24;;AV;RAYMOND ARON;3;67.9;67;;Appartement
22214;91326;1;;RUE;BLAZY;2;30.19;34;;Appartement
22215;91044;6;;RUE;DE LONGJUMEAU;3;64.44;62;;Appartement
22216;91549;286;;RTE;DE CORBEIL;2;48;49;;Appartement
22217;91027;19;;RUE;G  ANTHONIOZ-DE GAULLE;3;55.81;55;;Appartement
22218;91434;9001;;RES;COMPIEGNE JUVISY;3;69.86;72;;Appartement
22219;91027;12;;AV;DE LA REPUBLIQUE;2;58.5;59;;Appartement
22220;91589;31;;RUE;HENRI DUNANT;2;31.55;35;;Appartement
22221;91286;13;;CHE;DU PLESSIS;1;31.49;38;;Appartement
22222;91286;9003;;CHE;DU MOULIN;4;78.06;82;;Appartement
22223;91161;50;;RUE;DE GRAVIGNY;2;38;38;;Appartement
22224;91027;29;;RUE;DE LA PLAINE BASSE;3;61.89;63;;Maison
22225;91377;4;;SQ;JEAN ZAY;4;79.4;79;;Appartement
22226;91345;4;;RUE;MICHEL VINCENT;3;72.39;72;;Appartement
22227;91687;13;;RUE;DE CHATILLON;1;29.35;30;;Appartement
22228;91377;21;;PL;DE L'UNION EUROPEENNE;3;58.87;58;;Appartement
22229;91027;19;;RUE;G  ANTHONIOZ-DE GAULLE;3;54.97;56;;Appartement
22230;91377;13;;ALL;DE SUEDE;6;127.08;125;;Appartement
22231;91432;125;;RUE;DE SAVIGNY;4;110.18;90;;Maison
22232;91589;114;;BD;ARISTIDE BRIAND;4;71;71;;Maison
22233;91377;2;;ALL;ALBERT THOMAS;2;56.55;52;;Appartement
22234;91689;7;;ALL;DU CIDRIER;2;40.84;41;;Appartement
22235;91326;47;;RUE;WURTZ;2;35.96;35;;Appartement
22236;91549;241;;AV;GABRIEL PERI;1;28.53;31;;Appartement
22237;91549;14;;RUE;JEAN RENOIR;3;61.32;61;;Appartement
22238;91687;18;;RUE;CARNOT;1;21.62;21;;Appartement
22239;91326;24;;RUE;HOCHE;1;28.94;28;;Appartement
22240;91432;4;;ALL;DES ERABLES;3;54.33;54;;Appartement
22241;91044;7;;RUE;DU PERRAY;3;64.26;64;;Appartement
22242;91687;4;;ALL;D'ARTOIS;3;71.84;71;;Appartement
22243;91589;29;;RUE;DES ROSSAYS;2;52.62;53;;Appartement
22244;91345;9001;;RES;VOIE DU SUD;2;44.05;43;;Appartement
22245;91027;3;;ALL;ERLANGER;4;65.62;63;;Appartement
22246;91589;33;;RUE;HENRI DUNANT;1;48.29;47;;Appartement
22247;91589;4;;RUE;GAUGUIN;4;66.03;65;;Appartement
22248;91027;7;;AV;DU 18 AVRIL;1;30.36;22;;Appartement
22249;91434;5;;RUE;PAUL ELUARD;4;79.42;78;;Appartement
22250;91027;39;;RUE;DE LA GAITE;3;60.55;60;;Appartement
22251;91667;30;;AV;DE SEQUIGNY;3;65;65;;Appartement
22252;91345;33;;RUE;PDT FRANCOIS MITTERRAND;1;17.83;23;;Appartement
22253;91345;2;T;RUE;PDT FRANCOIS MITTERRAND;2;37.12;38;;Appartement
22254;91161;2;;SQ;DE PROVENCE;4;82.46;82;;Appartement
22255;91479;6;;RUE;PAUL LAFARGUE;2;51.85;52;;Appartement
22256;91685;4;;RUE;DES PAQUERETTES;5;95.51;95;;Maison
22257;91589;12;;RUE;GAUGUIN;4;66.21;67;;Appartement
22258;91689;7;;RUE;FERNAND LEGER;2;43.81;44;;Appartement
22259;91687;6;;RUE;BOUGAINVILLE;4;78.4;76;;Appartement
22260;91432;63;;AV;ARISTIDE BRIAND;2;27.71;28;;Appartement
22261;91589;87;;BD;ARISTIDE BRIAND;3;62.01;70;;Appartement
22262;91345;7;;BD;DE BRETAGNE;1;31.2;30;;Appartement
22263;91549;1;;RUE;MARYSE BASTIE;4;69.44;70;;Appartement
22264;91589;21;;RUE;DES ROSSAYS;3;59.02;57;;Appartement
22265;91377;7;;RUE;VICTOR BASCH;4;77.96;77;;Appartement
22266;91667;31;B;RUE;ROBINE;6;87.53;91;391;Maison
22267;91687;9002;;SQ;DE LA BRASSERIE;3;62.07;65;;Appartement
22268;91589;8;;AV;FRANCIS BERGERON;3;59.04;59;;Appartement
22269;91432;61;;RUE;JULES MASSENET;1;16.04;14;;Appartement
22270;91326;5;;RUE;DE DRAVEIL;3;57.97;57;;Appartement
22271;91549;53;;RUE;GEORGES MELIES;3;54.75;54;;Appartement
22272;91027;52;;AV;MARCEL SEMBAT;2;42.17;42;;Appartement
22273;91479;72;;AV;DE VERDUN;1;28.26;29;;Appartement
22274;91549;10;;ALL;MARIE MADELEINE FOURCADE;4;95.07;93;;Maison
22275;91345;16;;RUE;DES ECOLES;3;60.65;61;;Appartement
22276;91687;5;;RUE;DU CAPITAINE FERBER;4;86.01;85;;Maison
22277;91377;1;;RUE;MAURICE THOREZ;4;78.95;78;;Appartement
22278;91027;16;;AV;JACQUES CHIRAC;4;79.54;79;;Appartement
22279;91216;49;;RUE;DE LA DIVISION LECLERC;4;75.38;72;;Appartement
22280;91027;4;;;HAMEAU DES GRIVES;4;88.37;84;;Maison
22281;91589;124;;BD;ARISTIDE BRIAND;1;17.56;19;;Appartement
22282;91434;9001;;RES;COMPIEGNE JUVISY;3;70.02;72;;Appartement
22283;91161;7;;AV;DE L ILE DE FRANCE;3;72.45;70;;Appartement
22284;91434;20;;RUE;DE NOS LOISIRS;2;24.55;46;;Appartement
22285;91687;11;;RUE;CHAMPLAIN;5;117.1;116;;Maison
22286;91326;47;;RUE;WURTZ;1;27.15;27;;Appartement
22287;91434;28;;RUE;DE SAVIGNY;4;66.94;66;;Appartement
22288;91377;5;;RUE;DU DAUPHINE;4;77.86;73;;Appartement
22289;91434;21;;RUE;MARCEAU;3;66.16;66;;Appartement
22290;91432;9;;RUE;GERMAINE TILLION;3;67.68;68;;Appartement
22291;91689;15;;RUE;LOUIS BLERIOT;5;140.07;118;;Maison
22292;91377;3;;ALL;DU DANEMARK;3;76.03;76;;Appartement
22293;91326;6;;ALL;JEAN OLIVIER NICOLAS;2;48.9;48;;Appartement
22294;91434;127;;AV;RENE CASSIN;2;36.49;36;;Appartement
22295;91027;16;;AV;JACQUES CHIRAC;3;82.76;82;;Appartement
22296;91345;7;;AV;DU GENERAL DE GAULLE;4;113.09;128;;Appartement
22297;91345;21;;RUE;DE LA PEUPLERAIE;4;74.43;73;;Appartement
22298;91377;14;;CHE;DE LA VIEILLE VIGNE;3;71.31;72;;Appartement
22299;91027;75;;RUE;DE JUVISY;2;37.02;40;;Appartement
22300;91689;7;;ALL;DU CIDRIER;3;59.02;59;;Appartement
22301;91434;7;;RUE;PAUL ELUARD;4;78.42;78;;Appartement
22302;91687;124;;AV;DU GENERAL DE GAULLE;1;27.79;35;;Appartement
22303;91689;3;;ALL;SAMUEL BECKETT;2;46.32;46;;Appartement
22304;91687;31;;VC;QUAI DE CHATILLON;2;45.17;45;;Appartement
22305;91326;18;;RUE;BLAZY;3;63.91;60;;Appartement
22306;91549;183;;RTE;DE CORBEIL;3;77.55;77;;Appartement
22307;91549;185;;RTE;DE LONGPONT;3;50;58;;Appartement
22308;91377;1;;RUE;DU LANGUEDOC;3;52.5;53;;Appartement
22309;91589;25;;RUE;DES ROSSAYS;4;67.13;66;;Appartement
22310;91377;52;;AV;SAINT MARC;5;106.35;108;;Appartement
22311;91667;51;;AV;MARE TAMBOUR;5;82.87;84;;Maison
22312;91216;17;;GR;GRANDE RUE;1;26.91;25;;Appartement
22313;91589;116;;BD;ARISTIDE BRIAND;1;24.59;23;;Appartement
22314;91687;18;;RUE;CARNOT;1;38.75;33;;Appartement
22315;91434;13;;RUE;DE SAVIGNY;3;64;64;;Appartement
22316;91326;2;;AV;DU GENERAL DE GAULLE;2;35.56;34;;Appartement
22317;91161;19;;RUE;MARIE CURIE;3;51.25;51;;Appartement
22318;91326;13;;PL;ANATOLE FRANCE;4;61.86;62;;Appartement
22319;91027;11;;ALL;D'OZONVILLE;4;84.68;87;;Appartement
22320;91432;9;T;RUE;DU GENERAL LECLERC;3;65.86;63;;Appartement
22321;91027;7;;RUE;EDMOND YVON;1;34.8;35;;Appartement
22322;91689;3;;RUE;DJANGO REINHARDT;2;42.67;43;;Appartement
22323;91326;11;B;AV;DE LA TERRASSE;4;60.82;63;;Appartement
22324;91377;40;;RUE;JEAN ZAY;4;82.79;83;;Appartement
22325;91377;5;;RUE;AMERIGO VESPUCCI;3;58.68;58;;Appartement
22326;91377;40;;AV;DU PDT SALVADOR ALLENDE;4;75.51;75;;Appartement
22327;91027;6;B;PL;HENRI DEUDON;1;31.62;31;;Appartement
22328;91345;95;;RUE;PDT FRANCOIS MITTERRAND;2;34.73;35;;Appartement
22329;91377;1;;PL;D'ALLEMAGNE;2;46.18;48;;Appartement
22330;91377;2;;RUE;DE MOSCOU;4;74.02;74;;Appartement
22331;91589;10;;RUE;GAUGUIN;4;65.67;67;;Appartement
22332;91689;16;;RUE;DE L AMIRAL MOUCHEZ;2;33.55;34;;Appartement
22333;91479;60;;RUE;GERMAINE ET ROGER LEFEVRE;3;59.13;85;;Appartement
22334;91549;26;;RES;DU PARC PIERRE;2;38.23;39;;Appartement
22335;91377;8;;CHE;DE LA VIEILLE VIGNE;3;71;73;;Appartement
22336;91345;4;;PL;SCHOELCHER;2;52.18;50;;Appartement
22337;91589;21;B;RUE;DES ROSSAYS;3;58.67;57;;Appartement
22338;91687;7;;RUE;DANIELLE CASANOVA;2;44.19;43;;Appartement
22339;91589;6;;RUE;GAUGUIN;3;53.8;55;;Appartement
22340;91161;36;;AV;MAZARIN;4;83.57;82;;Appartement
22341;91589;2;;RUE;JULES GUESDE;3;63.03;63;;Appartement
22342;91589;12;;RUE;DE MORSANG;4;78.31;79;;Appartement
22343;91687;159;;RTE;DE FLEURY;2;38.68;38;;Appartement
22344;91685;19;;RUE;DES PRIMEVERES;5;90.58;94;;Maison
22345;91377;2;;RUE;DE MOSCOU;4;72.85;74;;Appartement
22346;91685;5;;ALL;DES LILAS;5;100.37;121;;Maison
22347;91549;185;;RTE;DE LONGPONT;3;49.51;48;;Appartement
22348;91689;16;;RUE;GILBERT ROBERT;2;42.56;42;;Appartement
22349;91027;24;;RUE;DU DOCTEUR CALMETTE;2;40.57;41;;Appartement
22350;91434;7;A;RUE;GEORGES BRASSENS;1;32.31;33;;Appartement
22351;91549;51;;RUE;GEORGES MELIES;3;53.65;53;;Appartement
22352;91589;23;;RUE;DU MAIL;1;21.36;15;;Appartement
22353;91345;1;B;RUE;DU CANAL;2;40.27;40;;Appartement
22354;91161;36;;AV;MAZARIN;4;80;82;;Appartement
22355;91027;6;;RUE;DE L'EPINETTE;3;51.24;51;;Appartement
22356;91377;2;;RUE;AMERIGO VESPUCCI;2;41.65;42;;Appartement
22357;91136;11;;RUE;DE LA DIVISION LECLERC;3;34.29;36;;Maison
22358;91432;14;T;RUE;DU GENERAL LECLERC;2;48.7;47;;Appartement
22359;91432;2;;AV;DU CHATEAU;4;80;65;61;Maison
22360;91345;2;;RUE;GABRIEL BERTILLON;3;67.09;67;;Appartement
22361;91235;179;;RUE;DE LA COULEE VERTE;3;62.7;63;;Appartement
22362;91326;58;;BD;DE BELLEVUE;2;42.05;42;;Appartement
22363;91667;19;;RUE;DU REPOS;5;107.58;106;;Maison
22364;91434;9001;;RES;COMPIEGNE JUVISY;3;72;72;;Appartement
22365;91687;33;;RUE;FRANCOEUR;3;67.01;66;;Appartement
22366;91326;4;;ALL;PIERRE DAC;1;32.29;32;;Appartement
22367;91345;10;;ALL;DE L'ABREUVOIR;1;22.65;24;;Appartement
22368;91326;43;;RUE;DES GAULOIS;3;44.44;52;;Appartement
22369;91549;286;;RTE;DE CORBEIL;2;61.99;65;;Appartement
22370;91689;4;;RUE;PASCAL;4;67.7;66;;Appartement
22371;91689;9;;RUE;FERNAND LEGER;3;57.89;57;;Appartement
22372;91044;2;;RUE;DES JARDINS;4;69.44;69;;Maison
22373;91687;30;;BD;HUSSON;5;120.75;135;;Maison
22374;91687;16;;BD;MEDER;2;54.12;55;;Appartement
22375;91687;14;;BD;MEDER;4;76.15;76;;Appartement
22376;91161;9;;AV;DE L ILE DE FRANCE;5;91.74;97;;Appartement
22377;91345;22;;RUE;GUSTAVE CAILLEBOTTE;3;80.83;79;;Maison
22378;91432;14;T;RUE;DU GENERAL LECLERC;3;64.4;65;;Appartement
22379;91027;3;;RUE;GEORGETTE CLAUS;2;39.94;39;;Appartement
22380;91326;58;;BD;DE BELLEVUE;2;45.18;45;;Appartement
22381;91326;1;;RUE;PIVER;3;82.08;65;;Appartement
22382;91549;24;;AV;CHARLIE CHAPLIN;4;83.44;82;;Appartement
22383;91161;36;;AV;MAZARIN;2;72.43;72;;Appartement
22384;91432;8;;RUE;PAUL CEZANNE;1;25;25;;Appartement
22385;91687;56;;AV;DES SABLONS;1;16.28;18;;Appartement
22386;91326;5;;RUE;DE L'AVENIR;1;22.73;23;;Appartement
22387;91345;20;;ALL;DU CLOS DE BALLAINVILLIERS;6;132.17;131;;Maison
22388;91549;14;;RES;DU PARC PIERRE;4;69.11;67;;Appartement
22389;91667;100;;RTE;DE CORBEIL;1;40.68;28;;Appartement
22390;91216;140;B;GR;GRANDE RUE;3;60.2;55;;Appartement
22391;91434;21;;RUE;MARCEAU;2;41.32;43;;Appartement
22392;91434;90;;AV;DU DOCTEUR ROUX;2;44.04;45;;Appartement
22393;91345;1;;RUE;DU CANAL;2;45.46;45;;Appartement
22394;91027;2;;RUE;DU NOYER RENARD;3;51.03;51;;Appartement
22395;91689;176;;RTE;D ANTONY;3;68.01;68;;Appartement
22396;91434;9001;;RES;COMPIEGNE JUVISY;3;52.92;55;;Appartement
22397;91689;18;;RUE;GILBERT ROBERT;5;83.68;96;;Appartement
22398;91549;41;;RUE;GEORGES MELIES;2;45.15;45;;Appartement
22399;91689;7;;RUE;FERNAND LEGER;3;62.08;62;;Appartement
22400;91549;62;;AV;DE LA LIBERTE;4;86.45;87;;Appartement
22401;91235;73;;RUE;DE L'ECOUTE S'IL PLEUT;4;79.5;79;;Appartement
22402;91377;8;;SQ;DU PORTUGAL;3;75.18;76;;Appartement
22403;91027;3;;RUE;DE LA FOSSE AU BOIS;3;59;58;;Appartement
22404;91326;32;;RUE;ALEXANDRE DUMAS;3;60.3;60;;Appartement
22405;91687;15;;ALL;DES SOURCES;5;125.07;143;;Maison
22406;91432;2;T;PL;GABRIEL FONTAINE;2;49.07;49;;Appartement
22407;91161;10;;DOM;DU CHATEAU;3;62.11;64;;Appartement
22408;91161;9001;;RES;DE LA CROIX BLANCHE;3;63;64;;Appartement
22409;91345;76;B;RUE;PDT FRANCOIS MITTERRAND;2;67.78;50;;Appartement
22410;91161;8;;AV;DE LA LIBERATION;4;71.81;71;;Appartement
22411;91326;58;;RUE;JEAN ARGELIES;3;43.24;45;;Appartement
22412;91549;1;;RUE;JEAN VIGO;3;63.03;63;;Appartement
22413;91345;1;;PL;SCHOELCHER;3;74.05;70;;Appartement
22414;91549;196;;RTE;DE CORBEIL;1;30.96;30;;Appartement
22415;91589;6;;PL;DE LA GARE;3;73.06;80;;Appartement
22416;91687;37;;AV;MARMONT;4;65.39;65;;Appartement
22417;91434;9001;;RES;COMPIEGNE JUVISY;3;70.85;72;;Appartement
22418;91589;124;;BD;ARISTIDE BRIAND;1;20.46;23;;Appartement
22419;91377;10;;RUE;DE LA SAUSSAYE;4;63.4;63;;Appartement
22420;91377;4;;RUE;AMERIGO VESPUCCI;3;63.75;64;;Appartement
22421;91161;9001;;RES;DE LA CROIX BLANCHE;4;80.72;78;;Appartement
22422;91345;4;;RUE;LEONTINE SOHIER;3;75;75;;Appartement
22423;91687;4;;RUE;D'AJACCIO;4;77.1;79;;Appartement
22424;91345;126;;RUE;PDT FRANCOIS MITTERRAND;1;28.35;27;;Appartement
22425;91345;127;;RUE;PDT FRANCOIS MITTERRAND;1;22.78;30;;Appartement
22426;91589;18;;RUE;CHAMBERLIN;1;27;28;;Appartement
22427;91027;74;;AV;MARCEL SEMBAT;3;60.21;60;;Appartement
22428;91687;11;;ALL;JACQUES LOUIS LARUE;1;22.6;22;;Appartement
22429;91687;39;B;RUE;CHARLES PICKETTY;4;78.66;84;;Maison
22430;91027;19;;RUE;G  ANTHONIOZ-DE GAULLE;3;63.65;63;;Appartement
22431;91432;25;;RES;LES GENETS;5;97.88;91;;Maison
22432;91687;16;B;BD;FLEURY;4;91.97;95;;Appartement
22433;91345;11;;RUE;SINIARGOUX;2;40.9;41;;Appartement
22434;91345;6;;RUE;LEON ROBELIN;3;52.55;55;;Maison
22435;91589;46;B;RUE;DES ROSSAYS;4;74.94;73;;Appartement
22436;91027;20;;AV;HENRI DUNANT;3;60.89;61;;Appartement
22437;91027;20;;RUE;ETIENNE LEBEAU;1;24.45;25;;Appartement
22438;91377;27;;RUE;NORMANDIE NIEMEN;4;83.72;80;;Appartement
22439;91687;11;;ALL;JACQUES LOUIS LARUE;2;43.8;44;;Appartement
22440;91685;27;;RUE;SALVADOR ALLENDE;5;107.2;121;;Maison
22441;91589;38;;RUE;DU MAIL;1;26.58;26;;Appartement
22442;91345;9001;;RES;VOIE DU SUD;2;43.23;43;;Appartement
22443;91589;4;;ALL;DES EPIS;1;28.16;29;;Appartement
22444;91549;82;;RTE;DE LONGPONT;4;66.31;69;;Appartement
22445;91589;29;;AV;DE FROMENTEAU;4;70.06;65;;Maison
22446;91326;24;;RUE;HOCHE;1;25.65;25;;Appartement
22447;91479;5;;RUE;ANDRE BERNARDEAU;2;44.5;44;;Appartement
22448;91027;6;;RUE;ERNEST LUISETTI;4;91.9;91;;Appartement
22449;91589;21;B;RUE;DES ROSSAYS;3;58.03;57;;Appartement
22450;91549;2;;RUE;MARCEL L'HERBIER;4;82.62;82;;Appartement
22451;91235;82;;RUE;HANNAH ARENDT;3;59.7;59;;Appartement
22452;91161;36;;AV;MAZARIN;4;83.05;82;;Appartement
22453;91549;3;;RUE;JEAN VIGO;3;55.13;56;;Appartement
22454;91377;4;;RUE;DE MOSCOU;4;75.5;74;;Appartement
22455;91549;185;;RTE;DE LONGPONT;4;65.75;73;;Appartement
22456;91345;19;;RUE;DE L'YVETTE;3;70.77;66;;Appartement
22457;91161;17;;RUE;MARIE CURIE;3;68.14;60;;Appartement
22458;91326;40;;RUE;CAMILLE FLAMMARION;3;66.06;66;;Appartement
22459;91027;8;;ALL;DU PANORAMA;3;57.73;60;;Appartement
22460;91235;397;;RUE;MARCHAND ET FERAOUN;1;38.6;38;;Appartement
22461;91377;99;;AV;DE PARIS;5;92.1;92;;Appartement
22462;91345;10;B;RUE;DE L'YVETTE;3;64.31;64;;Appartement
22463;91027;40;;RUE;DAGOBERT;5;86.53;109;;Maison
22464;91027;2;;RUE;DE L'EPINETTE;3;57.37;57;;Appartement
22465;91549;16;;RUE;DES FERMES;4;80.75;79;;Appartement
22466;91549;5;;RUE;LUCIE AUBRAC;5;77.29;77;;Appartement
22467;91161;36;;AV;MAZARIN;1;31.67;32;;Appartement
22468;91235;201;;RUE;DE LA COULEE VERTE;3;62.14;62;;Appartement
22469;91587;23;;RUE;DE LA DIVISION LECLERC;2;42.9;48;;Appartement
22470;91345;17;;RUE;DE LA PEUPLERAIE;3;65.61;62;;Appartement
22471;91687;4;;ALL;D'ARTOIS;2;39.46;37;;Appartement
22472;91549;9;;AV;DU CANAL;2;47.01;47;;Appartement
22473;91549;224;;RTE;DE CORBEIL;2;48.13;55;;Appartement
22474;91549;2;;RUE;MAX LINDER;3;64.2;64;;Appartement
22475;91549;4;;ALL;DES CHARMES;3;62.25;67;;Appartement
22476;91549;9;B;RUE;DES FERMES;1;51.95;43;;Appartement
22477;91027;18;;AV;HENRI DUNANT;3;58.13;58;;Appartement
22478;91549;2;;RUE;JANVIER;1;27.4;27;;Appartement
22479;91161;3;;;RES FONT JONC RUE MARAIS;3;73.55;73;;Appartement
22480;91587;5;;ALL;DU SAUT DU LOUP;2;50;50;;Appartement
22481;91345;10;;BD;DU DOCTEUR CATHELIN;3;64.32;63;;Appartement
22482;91326;35;;RUE;DES GAULOIS;3;58.2;70;;Appartement
22483;91161;33;;RUE;DES CIGOGNES;2;27.11;51;;Appartement
22484;91687;8;;AV;DU GENERAL ADELINE;4;81.42;82;;Appartement
22485;91589;73;;AV;CHARLES DE GAULLE;1;30.24;30;;Appartement
22486;91377;20;;ALL;ALBERT THOMAS;2;57.61;52;;Appartement
22487;91687;70;;AV;DU GENERAL DE GAULLE;2;39.5;41;;Appartement
22488;91345;3;;RUE;DES COQUELICOTS;1;44;22;;Appartement
22489;91161;36;;AV;MAZARIN;4;101.4;101;;Appartement
22490;91161;10;;RUE;DE LAUNAY;1;22;22;;Appartement
22491;91589;21;B;RUE;DES ROSSAYS;3;57.9;57;;Appartement
22492;91326;37;B;RUE;DES GAULOIS;3;54.53;54;;Appartement
22493;91689;1;;RUE;DJANGO REINHARDT;3;61.34;61;;Appartement
22494;91685;12;;RUE;DES TROENES;5;81.8;82;;Appartement
22495;91434;25;;RUE;DE SAVIGNY;4;61.77;61;;Appartement
22496;91216;14;;RUE;DE LA MONTAGNE;3;94.72;96;;Maison
22497;91589;45;;RUE;HENRI DUNANT;1;26.87;27;;Appartement
22498;91161;36;;AV;MAZARIN;4;83.64;82;;Appartement
22499;91345;18;;RUE;DE CHILLY;4;69.9;67;;Appartement
22500;91549;2;;RUE;MARCEL L'HERBIER;4;82.94;83;;Appartement
22501;91161;36;;AV;MAZARIN;3;84.16;84;;Appartement
22502;91235;241;;RUE;DE LA COULEE VERTE;3;58.01;58;;Appartement
22503;91161;3;;AV;DE LA REPUBLIQUE;3;54.8;53;;Appartement
22504;91377;28;;ALL;ALBERT THOMAS;2;52.95;51;;Appartement
22505;91589;7;;RUE;CAMILLE CLAUDEL;3;54.77;56;;Appartement
22506;91589;37;;RUE;DE LA LIBERTE;1;165.99;22;;Appartement
22507;91689;9005;;RTE;D ANTONY;3;68.61;68;;Appartement
22508;91589;117;;BD;ARISTIDE BRIAND;4;75.21;74;;Appartement
22509;91326;8;;ALL;JEAN OLIVIER NICOLAS;1;18.91;18;;Appartement
22510;91377;1;;RUE;METRO CHARONNE;5;89.6;89;;Appartement
22511;91377;3;;SQ;DE L'ALLIANCE;3;46.84;48;;Appartement
22512;91326;1;;RUE;GERMAINE TILLION;3;70.87;70;;Appartement
22513;91326;43;;RUE;DES GAULOIS;1;24.5;26;;Appartement
22514;91027;13;;ALL;D'OZONVILLE;4;84.34;82;;Appartement
22515;91589;93;;AV;ROGER SALENGRO;1;23;24;;Appartement
22516;91326;19;;RUE;JEAN DANAUX;2;39.11;39;;Appartement
