cod_dep_com_5;CODDEP;nom_commune_maj;code_postal;Population totale
81024;81;BEAUVAIS-SUR-TESCOU;;372
81025;81;BELCASTEL;;253
81026;81;BELLEGARDE-MARSAL;;710
81027;81;BELLESERRE;;160
81028;81;BERLATS;;104
81029;81;BERNAC;;191
81030;81;BERTRE;;112
81031;81;LE BEZ;;839
81032;81;BLAN;;1154
81033;81;BLAYE-LES-MINES;;3132
81034;81;BOISSEZON;;394
81035;81;BOURNAZEL;;225
81036;81;BOUT-DU-PONT-DE-LARN;;1289
81037;81;BRASSAC;;1338
81038;81;BRENS;;2405
81039;81;BRIATEXTE;;2070
81040;81;BROUSSE;;438
81041;81;BROZE;;122
81042;81;BURLATS;;2094
81043;81;BUSQUE;;749
81044;81;CABANES;;307
81045;81;LES CABANNES;;378
81046;81;CADALEN;;1574
81047;81;CADIX;;232
81048;81;CAGNAC-LES-MINES;;2610
81049;81;CAHUZAC;;353
81050;81;CAMBON-LES-LAVAUR;;352
81051;81;CAHUZAC-SUR-VERE;;1178
81052;81;CAMBON;;2184
81053;81;CAMBOUNES;;344
81054;81;CAMBOUNET-SUR-LE-SOR;;967
81055;81;LES CAMMAZES;;350
81056;81;CAMPAGNAC;;159
81058;81;CARBES;;237
81059;81;CARLUS;;684
81060;81;CARMAUX;;9938
81061;81;CASTANET;;193
81062;81;FONTRIEU;;953
81063;81;CASTELNAU-DE-LEVIS;;1659
81064;81;CASTELNAU-DE-MONTMIRAL;;1066
81065;81;CASTRES;81100;43549
81066;81;CAUCALIERES;;286
81067;81;CESTAYROLS;;485
81068;81;COMBEFA;;159
81069;81;CORDES-SUR-CIEL;;861
81070;81;COUFOULEUX;;2993
81071;81;COURRIS;;82
81072;81;CRESPIN;;137
81073;81;CRESPINET;;178
81074;81;CUNAC;;1669
81075;81;CUQ;;513
81076;81;CUQ-TOULZA;;718
81077;81;CURVALLE;;409
81078;81;DAMIATTE;;1046
81079;81;DENAT;;836
81080;81;DONNAZAC;;73
81081;81;DOURGNE;;1347
81082;81;LE DOURN;;112
81083;81;DURFORT;;247
81084;81;ESCOUSSENS;;635
81085;81;ESCROUX;;46
81086;81;ESPERAUSSES;;176
81087;81;FAYSSAC;;367
81088;81;FAUCH;;568
81089;81;FAUSSERGUES;;141
81090;81;FENOLS;;259
81092;81;FIAC;;941
81093;81;FLORENTIN;;728
81094;81;FRAISSINES;;96
81095;81;FRAUSSEILLES;;84
81096;81;LE FRAYSSE;;415
81097;81;FREJAIROLLES;;1363
81098;81;FREJEVILLE;;721
81099;81;GAILLAC;;15588
81100;81;GARREVAQUES;;412
81101;81;LE GARRIC;;1288
81102;81;GARRIGUES;;285
81103;81;GIJOUNET;;141
81104;81;GIROUSSENS;;1542
81105;81;GRAULHET;;13089
81106;81;GRAZAC;;629
81108;81;ITZAC;;169
81109;81;JONQUIERES;;445
81110;81;JOUQUEVIEL;;99
81111;81;LABARTHE-BLEYS;;77
81112;81;LABASTIDE-DE-LEVIS;;961
81114;81;LABASTIDE-GABAUSSE;;525
81115;81;LABASTIDE-ROUAIROUX;;1439
81116;81;LABASTIDE-SAINT-GEORGES;;1983
81117;81;LABESSIERE-CANDEIL;;775
81118;81;LABOULBENE;;156
81119;81;LABOUTARIE;;495
81120;81;LABRUGUIERE;;6620
81121;81;LACABAREDE;;299
81122;81;LACAPELLE-PINET;;83
81123;81;LACAPELLE-SEGALAR;;98
81124;81;LACAUNE;;2541
81125;81;LACAZE;;318
81126;81;LACOUGOTTE-CADOUL;;187
81127;81;LACROISILLE;;116
81128;81;LACROUZETTE;;1625
81129;81;LAGARDIOLLE;;237
81130;81;LAGARRIGUE;;1853
81131;81;LAGRAVE;;2254
81132;81;GUITALENS-L'ALBAREDE;;837
81133;81;LAMILLARIE;;517
81134;81;LAMONTELARIE;;58
81135;81;LAPARROUQUIAL;;96
81136;81;LARROQUE;;156
81137;81;LASFAILLADES;;88
81138;81;LASGRAISSES;;559
81139;81;LAUTREC;;1782
81140;81;LAVAUR;;11305
81141;81;LEDAS-ET-PENTHIES;;154
81142;81;LEMPAUT;;903
81143;81;LESCOUT;;744
81144;81;LESCURE-D'ALBIGEOIS;;4665
81145;81;LISLE-SUR-TARN;81310;4760
81146;81;LIVERS-CAZELLES;;235
81147;81;LOMBERS;;1153
81148;81;LOUBERS;;81
81149;81;LOUPIAC;;436
81150;81;LUGAN;;437
81151;81;MAGRIN;;134
81152;81;MAILHOC;;322
81154;81;MARNAVES;;77
81156;81;MARSSAC-SUR-TARN;;3474
81157;81;MARZENS;;323
81158;81;LE MASNAU-MASSUGUIES;;271
81159;81;MASSAC-SERAN;;423
81160;81;MASSAGUEL;;380
81161;81;MASSALS;;109
81162;81;MAURENS-SCOPONT;;164
81163;81;MAZAMET;81200;10418
81164;81;MEZENS;;521
81165;81;MILHARS;;250
81166;81;MILHAVET;;94
81167;81;MIOLLES;;106
81168;81;MIRANDOL-BOURGNOUNAC;;1068
81169;81;MISSECLE;;99
81170;81;MONESTIES;;1371
81171;81;MONTANS;;1545
81172;81;MONTAURIOL;;59
81173;81;MONTCABRIER;;326
81174;81;MONTDRAGON;;629
81175;81;MONTDURAUSSE;;446
81176;81;MONTELS;;109
81177;81;MONTFA;;499
81178;81;MONTGAILLARD;;380
81179;81;MONTGEY;;288
81180;81;MONTIRAT;;258
81181;81;MONTPINIER;;194
81182;81;MONTREDON-LABESSONNIE;;2029
81183;81;MONT-ROC;;194
81184;81;MONTROSIER;;35
81185;81;MONTVALEN;;240
81186;81;MOULARES;;267
81187;81;MOULAYRES;;214
81188;81;MOULIN-MAGE;;319
81189;81;MOUZENS;;128
81190;81;MOUZIEYS-TEULET;;543
81191;81;MOUZIEYS-PANENS;;237
81192;81;MURAT-SUR-VEBRE;;874
